Record_ID,Post_ID,Controle_Date,Parameter,Unit,Value,Flag_Code,Severity,Reason,Previous_Value,Next_Value,Post_Name,Riverbas_Name,Source_ID,Source_Sheet,Auxiliary,Publication_Decision,Verification_Status,Official_Portal_Raw_Status,Official_Portal_Raw_Value,Official_Resource_ID,Official_Revision_ID
SWM_26956_20201007,26956,2020-10-07,Fosfat,mg/dm3,0.005,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.436,0.094,"р. Льва, 100 км, с. Переброди, кордон з Білоруссю",Дніпро,SRC012,2020-10-01_2020-12-31_output,ratio_to_geometric_neighbor_center=0.0246981; neighbor_ratio=4.64,retain_unchanged,screening_only,,,,
SWM_27229_20201013,27229,2020-10-13,Amoniy,mg/dm3,0.01,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.18,0.32,"р. Дністер, 658 км, с. Наславча, кордон з Молдовою, н/б'ф Нижньодністровської ГЕС",Дністер,SRC012,2020-10-01_2020-12-31_output,ratio_to_geometric_neighbor_center=0.0416667; neighbor_ratio=1.78,retain_unchanged,screening_only,,,,
SWM_27839_20201015,27839,2020-10-15,Nitrat,mg/dm3,0.04,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.57,2.17,"р. Київський потік, 11 км, с.Нестаничі, 11 км, с.Нестаничі Радехівський р-н",Вісла,SRC012,2020-10-01_2020-12-31_output,ratio_to_geometric_neighbor_center=0.035966; neighbor_ratio=3.81,retain_unchanged,screening_only,,,,
SWM_26978_20201019,26978,2020-10-19,Hlorid,mg/dm3,0.46,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,26.8,31.1,"р. Дніпро, 854,5 км, водосховище, 500 м нижче БСА",Дніпро,SRC012,2020-10-01_2020-12-31_output,ratio_to_geometric_neighbor_center=0.0159335; neighbor_ratio=1.16,retain_unchanged,screening_only,,,,
SWM_27266_20201019,27266,2020-10-19,Sulfat,mg/dm3,168.1,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,3489.4,3830.1,"р. Кучурган, 6 км, с. Степанівка, впадає в Кучурганський лиман, кордон з Молдовою",Дністер,SRC012,2020-10-01_2020-12-31_output,ratio_to_geometric_neighbor_center=0.0459819; neighbor_ratio=1.1,retain_unchanged,screening_only,,,,
SWM_27266_20201019,27266,2020-10-19,Nitrit,mg/dm3,0.61,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.02,0.02,"р. Кучурган, 6 км, с. Степанівка, впадає в Кучурганський лиман, кордон з Молдовою",Дністер,SRC012,2020-10-01_2020-12-31_output,ratio_to_geometric_neighbor_center=30.5; neighbor_ratio=1,retain_unchanged,screening_only,,,,
SWM_27267_20201019,27267,2020-10-19,Nitrit,mg/dm3,1.24,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.03,0.04,"р. Кучурган, 0 км, с. Граданиці, Кучурганське вдсх., 1 км по дамбі від села",Дністер,SRC012,2020-10-01_2020-12-31_output,ratio_to_geometric_neighbor_center=35.7957; neighbor_ratio=1.33,retain_unchanged,screening_only,,,,
SWM_27099_20201027,27099,2020-10-27,Hlorid,mg/dm3,3191.0,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,44.32,35.45,"канал Дніпро-Кривий Ріг, 43 км, Південне в-ще, питний в/з",Дніпро,SRC012,2020-10-01_2020-12-31_output,ratio_to_geometric_neighbor_center=80.5043; neighbor_ratio=1.25,retain_unchanged,screening_only,,,,
SWM_27853_20201106,27853,2020-11-06,Amoniy,mg/dm3,0.04,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,4.42,11.73,"р. Зубра, 30 км, с.Зубра, 30 км, с.Зубра, Пустомитівський р-н Львівської області",Дністер,SRC012,2020-10-01_2020-12-31_output,ratio_to_geometric_neighbor_center=0.0055552; neighbor_ratio=2.65,retain_unchanged,screening_only,,,,
SWM_27233_20201116,27233,2020-11-16,Nitrat,mg/dm3,0.1,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,2.3,3.43,"р. Дністер, 16 км, с. Маяки, ГНС Нижньо-Дністровської ЗС",Дністер,SRC012,2020-10-01_2020-12-31_output,ratio_to_geometric_neighbor_center=0.0356032; neighbor_ratio=1.49,retain_unchanged,screening_only,,,,
SWM_27233_20201116,27233,2020-11-16,Nitrit,mg/dm3,4.05,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.08,0.031,"р. Дністер, 16 км, с. Маяки, ГНС Нижньо-Дністровської ЗС",Дністер,SRC012,2020-10-01_2020-12-31_output,ratio_to_geometric_neighbor_center=81.326; neighbor_ratio=2.58,retain_unchanged,screening_only,,,,
SWM_27266_20201116,27266,2020-11-16,Azot,mg/dm3,0.006,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,3.07,1.41,"р. Кучурган, 6 км, с. Степанівка, впадає в Кучурганський лиман, кордон з Молдовою",Дністер,SRC012,2020-10-01_2020-12-31_output,ratio_to_geometric_neighbor_center=0.00288385; neighbor_ratio=2.18,retain_unchanged,screening_only,,,,
SWM_27271_20201208,27271,2020-12-08,SPAR,mg/dm3,0.26,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.01,0.005,"р. Дунай, 48 км, м. Кілія, питний в/з",Дунай,SRC012,2020-10-01_2020-12-31_output,ratio_to_geometric_neighbor_center=36.7696; neighbor_ratio=2,retain_unchanged,screening_only,,,,
SWM_27324_20201208,27324,2020-12-08,Azot,mg/dm3,0.009,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,3.28,0.8,"р. Ташбунар, 3,6 км, автодорожній міст дороги Татарбунари-Ізмаїл",Дунай,SRC012,2020-10-01_2020-12-31_output,ratio_to_geometric_neighbor_center=0.00555598; neighbor_ratio=4.1,retain_unchanged,screening_only,,,,
SWM_27324_20201208,27324,2020-12-08,Amoniy,mg/dm3,0.01,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.63,0.16,"р. Ташбунар, 3,6 км, автодорожній міст дороги Татарбунари-Ізмаїл",Дунай,SRC012,2020-10-01_2020-12-31_output,ratio_to_geometric_neighbor_center=0.031497; neighbor_ratio=3.94,retain_unchanged,screening_only,,,,
SWM_37866_20201208,37866,2020-12-08,Amoniy,mg/dm3,0.02,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.61,0.32,"р. Нерушай, 29,2 км, с. Баштанівка, у межах с. Баштанівка",Дунай,SRC012,2020-10-01_2020-12-31_output,ratio_to_geometric_neighbor_center=0.0452679; neighbor_ratio=1.91,retain_unchanged,screening_only,,,,
SWM_27268_20201214,27268,2020-12-14,Fosfat,mg/dm3,0.008,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.2,0.38,"р. Кучурган, 0 км, с. Кучургани, Кучурганське вдсх., на східному березі вдсх, 2 км нижче мосту через річку",Дністер,SRC012,2020-10-01_2020-12-31_output,ratio_to_geometric_neighbor_center=0.0290191; neighbor_ratio=1.9,retain_unchanged,screening_only,,,,
SWM_27268_20210104,27268,2021-01-04,Fosfat,mg/dm3,0.38,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.008,0.04,"р. Кучурган, 0 км, с. Кучургани, Кучурганське вдсх., на східному березі вдсх, 2 км нижче мосту через річку",Дністер,SRC013,2021-01-01_2021-03_31-q1,ratio_to_geometric_neighbor_center=21.2426; neighbor_ratio=5,retain_unchanged,screening_only,,,,
SWM_27135_20210316,27135,2021-03-16,Nitrit,mg/dm3,6.79,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.068,0.164,"р. Південний Буг, 652 км, м. Хмільник, питний в/з, вище міста",Південний Буг,SRC013,2021-01-01_2021-03_31-q1,ratio_to_geometric_neighbor_center=64.2974; neighbor_ratio=2.41,retain_unchanged,screening_only,,,,
SWM_27267_20210419,27267,2021-04-19,Nitrat,mg/dm3,0.3,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.004,0.004,"р. Кучурган, 0 км, с. Граданиці, Кучурганське вдсх., 1 км по дамбі від села",Дністер,SRC014,2021-04-01_2021-04-30_output,ratio_to_geometric_neighbor_center=75; neighbor_ratio=1,retain_unchanged,screening_only,,,,
SWM_27268_20210419,27268,2021-04-19,Nitrat,mg/dm3,0.3,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.004,0.004,"р. Кучурган, 0 км, с. Кучургани, Кучурганське вдсх., на східному березі вдсх, 2 км нижче мосту через річку",Дністер,SRC014,2021-04-01_2021-04-30_output,ratio_to_geometric_neighbor_center=75; neighbor_ratio=1,retain_unchanged,screening_only,,,,
SWM_27351_20210614,27351,2021-06-14,Nitrat,mg/dm3,0.004,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,29.3,12.2,"р. Когільник, 131 км, с. Серпневе, кордон з Молдовою",Річки Причорномор'я,SRC016,2021-06-01_2021-06-30_output,ratio_to_geometric_neighbor_center=0.000211566; neighbor_ratio=2.4,retain_unchanged,screening_only,,,,
SWM_37866_20210614,37866,2021-06-14,Nitrit,mg/dm3,0.138,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.007,0.006,"р. Нерушай, 29,2 км, с. Баштанівка, у межах с. Баштанівка",Дунай,SRC016,2021-06-01_2021-06-30_output,ratio_to_geometric_neighbor_center=21.2939; neighbor_ratio=1.17,retain_unchanged,screening_only,,,,
SWM_27317_20210705,27317,2021-07-05,Nitrat,mg/dm3,0.004,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,1.3,1.22,"р. В. Ялпуг, 5,4 км, с. Табаки Болградського р-ну,  впадає в оз. Ялпуг, кордон з Молдовою",Дунай,SRC017,2021-07-01_2021-07-31_output,ratio_to_geometric_neighbor_center=0.0031762; neighbor_ratio=1.07,retain_unchanged,screening_only,,,,
SWM_27328_20210712,27328,2021-07-12,Nitrit,mg/dm3,0.003,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.17,0.23,"р. Киргиж-Китай, 49 км, с. М. Ярославець, кордон з Молдовою",Дунай,SRC017,2021-07-01_2021-07-31_output,ratio_to_geometric_neighbor_center=0.0151717; neighbor_ratio=1.35,retain_unchanged,screening_only,,,,
SWM_27349_20210806,27349,2021-08-06,Nitrat,mg/dm3,0.004,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,3.1,6.8,"р. Сарата, 94 км, с. Міняйлівка, кордон з Молдовою",Річки Причорномор'я,SRC018,2021-08-01_2021-08-31_output,ratio_to_geometric_neighbor_center=0.000871214; neighbor_ratio=2.19,retain_unchanged,screening_only,,,,
SWM_27272_20210809,27272,2021-08-09,Fosfat,mg/dm3,0.01,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.31,0.17,"р. Дунай, 20 км, м. Вилкове, питний в/з",Дунай,SRC018,2021-08-01_2021-08-31_output,ratio_to_geometric_neighbor_center=0.0435607; neighbor_ratio=1.82,retain_unchanged,screening_only,,,,
SWM_27267_20210816,27267,2021-08-16,Azot,mg/dm3,0.02,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.24,0.92,"р. Кучурган, 0 км, с. Граданиці, Кучурганське вдсх., 1 км по дамбі від села",Дністер,SRC018,2021-08-01_2021-08-31_output,ratio_to_geometric_neighbor_center=0.0425628; neighbor_ratio=3.83,retain_unchanged,screening_only,,,,
SWM_27267_20210816,27267,2021-08-16,Amoniy,mg/dm3,0.02,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.32,1.17,"р. Кучурган, 0 км, с. Граданиці, Кучурганське вдсх., 1 км по дамбі від села",Дністер,SRC018,2021-08-01_2021-08-31_output,ratio_to_geometric_neighbor_center=0.032686; neighbor_ratio=3.66,retain_unchanged,screening_only,,,,
SWM_27268_20210816,27268,2021-08-16,Azot,mg/dm3,0.01,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.24,1.05,"р. Кучурган, 0 км, с. Кучургани, Кучурганське вдсх., на східному березі вдсх, 2 км нижче мосту через річку",Дністер,SRC018,2021-08-01_2021-08-31_output,ratio_to_geometric_neighbor_center=0.0199205; neighbor_ratio=4.38,retain_unchanged,screening_only,,,,
SWM_27268_20210816,27268,2021-08-16,Amoniy,mg/dm3,0.01,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.27,0.97,"р. Кучурган, 0 км, с. Кучургани, Кучурганське вдсх., на східному березі вдсх, 2 км нижче мосту через річку",Дністер,SRC018,2021-08-01_2021-08-31_output,ratio_to_geometric_neighbor_center=0.0195403; neighbor_ratio=3.59,retain_unchanged,screening_only,,,,
SWM_27267_20210921,27267,2021-09-21,Azot,mg/dm3,0.92,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.02,0.08,"р. Кучурган, 0 км, с. Граданиці, Кучурганське вдсх., 1 км по дамбі від села",Дністер,SRC019,2021-09-01_2021-09-30_output,ratio_to_geometric_neighbor_center=23; neighbor_ratio=4,retain_unchanged,screening_only,,,,
SWM_27267_20210921,27267,2021-09-21,Amoniy,mg/dm3,1.17,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.02,0.09,"р. Кучурган, 0 км, с. Граданиці, Кучурганське вдсх., 1 км по дамбі від села",Дністер,SRC019,2021-09-01_2021-09-30_output,ratio_to_geometric_neighbor_center=27.5772; neighbor_ratio=4.5,retain_unchanged,screening_only,,,,
SWM_27265_20211008,27265,2021-10-08,Azot,mg/dm3,0.062,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,1.16,1.52,"р. Турунчук, 47 км, с. Троїцьке, кордон з Республікою Молдова",Дністер,SRC020,2021-10-01_2021-10-31_output,ratio_to_geometric_neighbor_center=0.0466918; neighbor_ratio=1.31,retain_unchanged,screening_only,,,,
SWM_27317_20211101,27317,2021-11-01,Nitrat,mg/dm3,0.0045,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,1.4,0.5,"р. В. Ялпуг, 5,4 км, с. Табаки Болградського р-ну,  впадає в оз. Ялпуг, кордон з Молдовою",Дунай,SRC021,2021-11-01_2021-11-30_output,ratio_to_geometric_neighbor_center=0.00537853; neighbor_ratio=2.8,retain_unchanged,screening_only,,,,
SWM_27354_20211108,27354,2021-11-08,Nitrit,mg/dm3,0.001,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.01,0.04,"р. Хаджидер, 68 км, с. Чистоводне, кордон з Молдовою",Річки Причорномор'я,SRC021,2021-11-01_2021-11-30_output,ratio_to_geometric_neighbor_center=0.05; neighbor_ratio=4,retain_unchanged,screening_only,,,,
SWM_27268_20211115,27268,2021-11-15,Nitrat,mg/dm3,0.004,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,3.9,1.2,"р. Кучурган, 0 км, с. Кучургани, Кучурганське вдсх., на східному березі вдсх, 2 км нижче мосту через річку",Дністер,SRC021,2021-11-01_2021-11-30_output,ratio_to_geometric_neighbor_center=0.001849; neighbor_ratio=3.25,retain_unchanged,screening_only,,,,
SWM_27268_20211220,27268,2021-12-20,Nitrat,mg/dm3,1.2,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.004,0.004,"р. Кучурган, 0 км, с. Кучургани, Кучурганське вдсх., на східному березі вдсх, 2 км нижче мосту через річку",Дністер,SRC022,2021-12-01_2021-12-31_output,ratio_to_geometric_neighbor_center=300; neighbor_ratio=1,retain_unchanged,screening_only,,,,
SWM_26968_20211221,26968,2021-12-21,Kisen,mg/dm3,312.0,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,12.48,13.02,"р. Ірша, 31 км, м. Малин, питний в/з міста",Дніпро,SRC022,2021-12-01_2021-12-31_output,ratio_to_geometric_neighbor_center=24.4761; neighbor_ratio=1.04,retain_unchanged,screening_only,,,,
SWM_27269_20220110,27269,2022-01-10,Nitrit,mg/dm3,0.06,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.003,0.003,"р. Дунай, 163 км, м. Рені, кордон з Румунією",Дунай,SRC023,2022-01-01_2022-01-31_output,ratio_to_geometric_neighbor_center=20; neighbor_ratio=1,retain_unchanged,screening_only,,,,
SWM_27265_20220124,27265,2022-01-24,Fosfat,mg/dm3,0.008,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.22,0.2,"р. Турунчук, 47 км, с. Троїцьке, кордон з Республікою Молдова",Дністер,SRC023,2022-01-01_2022-01-31_output,ratio_to_geometric_neighbor_center=0.0381385; neighbor_ratio=1.1,retain_unchanged,screening_only,,,,
SWM_27315_20220207,27315,2022-02-07,Nitrat,mg/dm3,0.0045,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,4.5,6.1,"оз. Ялпуг-Кугурлуй, 0 км, с. Оксамитне Болградського району, Болградський питний в/з",Дунай,SRC024,2022-02-01_2022-02-28_output,ratio_to_geometric_neighbor_center=0.000858898; neighbor_ratio=1.36,retain_unchanged,screening_only,,,,
SWM_27158_20220215,27158,2022-02-15,Sulfat,mg/dm3,0.12,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,284.18,296.19,"р. Чорний Ташлик, 51 км, смт Помічна, питний в/з селища",Південний Буг,SRC024,2022-02-01_2022-02-28_output,ratio_to_geometric_neighbor_center=0.000413618; neighbor_ratio=1.04,retain_unchanged,screening_only,,,,
SWM_27315_20220315,27315,2022-03-15,Azot,mg/dm3,2.26,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.13,0.048,"оз. Ялпуг-Кугурлуй, 0 км, с. Оксамитне Болградського району, Болградський питний в/з",Дунай,SRC025,2022-03-01_2022-03-31_output,ratio_to_geometric_neighbor_center=28.6099; neighbor_ratio=2.71,retain_unchanged,screening_only,,,,
SWM_27315_20220315,27315,2022-03-15,Nitrat,mg/dm3,6.1,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.0045,0.004,"оз. Ялпуг-Кугурлуй, 0 км, с. Оксамитне Болградського району, Болградський питний в/з",Дунай,SRC025,2022-03-01_2022-03-31_output,ratio_to_geometric_neighbor_center=1437.78; neighbor_ratio=1.12,retain_unchanged,screening_only,,,,
SWM_38397_20220321,38397,2022-03-21,Simazin,mg/dm3,0.03,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.001,0.001,"р. Гашпарка, 8 км, нижче  с. Велика Копаня, Берегівського  району, автодорожний міст",Дунай,SRC025,2022-03-01_2022-03-31_output,ratio_to_geometric_neighbor_center=30; neighbor_ratio=1,retain_unchanged,screening_only,,,,
SWM_27255_20220404,27255,2022-04-04,Nitrit,mg/dm3,1.1,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.046,0.028,"р. Серет, 180 км, м. Тернопіль, Тернопільське вдсх., питний в/з",Дністер,SRC026,2022-04-01_2022-04-30_output,ratio_to_geometric_neighbor_center=30.6503; neighbor_ratio=1.64,retain_unchanged,screening_only,,,,
SWM_27330_20220404,27330,2022-04-04,Fosfat,mg/dm3,0.031,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.96,1.1,"р. Західний Буг, 704 км, м. Кам'янка Бузька, в/з",Вісла,SRC026,2022-04-01_2022-04-30_output,ratio_to_geometric_neighbor_center=0.0301668; neighbor_ratio=1.15,retain_unchanged,screening_only,,,,
SWM_27372_20220418,27372,2022-04-18,Fosfat,mg/dm3,0.01,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.33,0.26,"р. Синюха, 94 км, смт Новоархангельск, Новоархангельське водосховище, питний в/з смт Смоліне",Південний Буг,SRC026,2022-04-01_2022-04-30_output,ratio_to_geometric_neighbor_center=0.0341394; neighbor_ratio=1.27,retain_unchanged,screening_only,,,,
SWM_26925_20220502,26925,2022-05-02,Fosfat,mg/dm3,0.005,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.122,0.18,"р. Прип'ять, 570 км, с. Сенчиці, кордон з Білоруссю",Дніпро,SRC027,2022-05-01_2022-05-31_output,ratio_to_geometric_neighbor_center=0.0337407; neighbor_ratio=1.48,retain_unchanged,screening_only,,,,
SWM_27355_20220517,27355,2022-05-17,Nitrit,mg/dm3,0.003,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.07,0.11,"р. Каплань, 19 км, с. Крутоярівка, кордон з Молдовою",Річки Причорномор'я,SRC027,2022-05-01_2022-05-31_output,ratio_to_geometric_neighbor_center=0.0341882; neighbor_ratio=1.57,retain_unchanged,screening_only,,,,
SWM_37957_20220524,37957,2022-05-24,Simazin,mg/dm3,0.031,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.001,0.001,"водосховище Бабічка, 2 км,  с. Залужжя, Мукачівський район",Дунай,SRC027,2022-05-01_2022-05-31_output,ratio_to_geometric_neighbor_center=31; neighbor_ratio=1,retain_unchanged,screening_only,,,,
SWM_37945_20220606,37945,2022-06-06,Atrazin,mg/dm3,0.16,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.001,0.001,"р. Латориця, 87 км, нижче с. Нове Давидково, Мукачівський район, автодорожний міст",Дунай,SRC028,2022-06-01_2022-06-30_output,ratio_to_geometric_neighbor_center=160; neighbor_ratio=1,retain_unchanged,screening_only,,,,
SWM_37953_20220606,37953,2022-06-06,Atrazin,mg/dm3,0.12,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.001,0.001,"р. Стара, 17 км,  с. Зняцево, Мукачівський район, автодорожний міст",Дунай,SRC028,2022-06-01_2022-06-30_output,ratio_to_geometric_neighbor_center=120; neighbor_ratio=1,retain_unchanged,screening_only,,,,
SWM_27136_20220609,27136,2022-06-09,Nitrit,mg/dm3,0.16,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.01,0.003,"р. Південний Буг, 607 км, с. Гущинці, нижче села , питний водозабір м.Калинівка",Південний Буг,SRC028,2022-06-01_2022-06-30_output,ratio_to_geometric_neighbor_center=29.2119; neighbor_ratio=3.33,retain_unchanged,screening_only,,,,
SWM_37949_20220613,37949,2022-06-13,Nitrat,mg/dm3,0.053,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,2.6,3.3,"р. Гнилий Тікич, 41 км, м. Звенигородка, питний в/з  КП «Водопостачання та водовідведення» Звенигородської міської ради",Південний Буг,SRC028,2022-06-01_2022-06-30_output,ratio_to_geometric_neighbor_center=0.0180939; neighbor_ratio=1.27,retain_unchanged,screening_only,,,,
SWM_27140_20220705,27140,2022-07-05,Nitrit,mg/dm3,0.002,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.046,0.058,"р. Південний Буг, 413 км, с. Маньківка, вище села, питний в/з м.Ладижин",Південний Буг,SRC029,2022-07-01_2022-07-31_output,ratio_to_geometric_neighbor_center=0.0387202; neighbor_ratio=1.26,retain_unchanged,screening_only,,,,
